employer_id,jobs_posted_24h,wage_offered,reports_against,is_fraud
f9d516c5-1c20-4af3-ae2a-f37a34d5a61d,3,342,0,0
8f4e7127-1168-46e0-82f3-ffb513925030,2,498,1,0
677fc53c-69f3-47ae-a5b6-ff6455ab6903,6,817,3,1
369c7147-ef71-48f4-93d6-a3afd830cc75,3,520,1,0
1fbea754-dae3-4f2e-b9f8-fe32eb4e6a68,3,469,0,0
14ddc2ea-7310-4f7f-8871-1326f313b783,3,541,1,0
b8fb9956-fff9-4f11-a41f-c7bc5b2756a0,3,552,1,0
7ff34dab-a6c0-481c-940e-3fd79580820f,1,307,0,0
6b82909a-2f18-4512-8d36-2c60364b41b1,1,542,0,0
ccadf18b-c170-468e-b9d7-73e1028324b5,2,405,0,0
9bec700d-b2ee-440a-b025-1bb5a27dd306,1,254,0,0
f33a8c80-c73b-44c3-a612-b6313f97127c,3,254,1,0
b45b9b44-d8f1-4e59-b869-3381dcff1544,2,291,1,0
0aa29683-7cb1-4211-82fc-1a57a2a0ff28,2,505,0,0
e41a32c2-5d59-4c6a-9c12-c240e925f5ea,2,458,0,0
08de411b-643f-4089-8b6e-7715179e4389,2,551,0,0
00f00cd2-31d5-4d4f-b01c-3fbb6fc1bd50,1,389,1,0
401c3fda-2edc-4d22-95e3-4fcde9e7977f,2,449,0,0
3b6dff4a-58bf-4624-b5d1-2f5e7132c4b6,2,394,1,0
96cc3666-2ec4-416c-bde4-7172b6c344f0,3,442,1,0
09adea3b-5b01-405b-b963-79772478dbd5,2,237,1,0
18c93d8f-4d9f-4b9f-9950-c87d084c5201,2,544,0,0
96cf1043-78ec-4df4-a016-f20214a11465,2,292,0,0
9be9a874-9189-40f4-96cb-c531aca52f00,3,319,0,0
b7bd1c54-4e16-4edf-a27b-b85a678f4201,2,485,1,0
7e28791b-01c8-463a-af3a-e234f8e8c4fb,1,507,0,0
4f9006a7-5644-4a3c-b2d6-dd709d1f6b95,3,1059,1,1
15981863-1b95-4c29-b0ac-aed61bf72bfc,3,329,0,0
bac6013b-db77-4f0e-8be3-20da7a3fb85a,2,235,1,0
e2b28bb7-8666-4f02-ade0-0c28b57e9112,2,453,1,0
371419c2-ca0f-46e1-8dff-d84135995292,2,546,0,0
8b35eb88-4103-42e3-97ad-a056104f986b,2,569,0,0
46a6f9b9-806a-404e-ad8c-941f46ec84a1,2,289,0,0
50316615-c8dc-410d-9490-0673e1e06359,3,201,1,0
33f279bb-10dc-4b8b-9e42-92b63542e709,6,1187,4,1
37e7ecbe-1f52-4ca5-97e5-c2a5352927a0,2,282,1,0
747c212d-a5eb-4572-86b4-0fdede9b6d02,3,265,0,0
0a7295f7-5936-4fd1-9373-300e304e0671,3,390,0,0
ab794195-6ea7-4a47-b5f8-9986d355e742,1,586,1,0
782c370b-9c18-46cd-af8b-929c99890f6b,3,419,0,0
3eafa8b7-963b-4fa5-ba2c-ef43881a295d,1,479,0,0
8709b736-dfc2-4480-ba9f-99c438ad1e85,2,594,1,0
19068819-4f9a-4ae7-8f9c-cbb23d75d799,1,575,1,0
6507c497-983d-488a-95a2-3dece83b8b7a,2,541,0,0
e1101bc9-47de-47e3-a9b1-7accc12a2748,1,308,1,0
32b08c31-2759-4c02-ae20-e2894f4a85a0,1,483,0,0
5043de8d-7562-4dc8-9cfe-67828cec2c9d,3,336,0,0
37fa368f-a714-4f6b-b007-c21804727fad,2,324,0,0
77c1ef1b-1f7f-4eb9-b5d8-7925411e30de,2,414,1,0
e2b8640d-5708-480a-976e-4c4233e39d60,2,476,1,0
ef292696-f4da-4bc0-b300-59498a52fe14,3,258,0,0
d27c724e-47af-44d6-bf0e-d5d62d795eb5,10,827,4,1
8384deff-5cd8-47a6-9806-94ffec788fc6,1,542,0,0
85e7b126-e020-44db-8422-b358d6b91971,3,345,0,0
db7ac908-57d0-4b0a-aa48-b2c40c95cdc5,2,257,0,0
97052cf3-7e9f-45ea-978c-a499d62c6e10,5,1054,2,1
8e8b565d-a906-4e23-8cd3-e127c9215a6b,2,414,0,0
da8e3738-a6b3-4ec8-be4e-b7e4e29ba73c,1,300,0,0
eab0e3dd-925e-481c-98ae-a9fa80d18882,3,299,0,0
b5737a97-a202-47ca-bb53-82a014e392fa,2,574,0,0
6ef57b6c-aa7f-4cb5-a8db-5b077ba06cdf,1,363,1,0
c05645a7-aa0f-4f56-b102-ed7e77cd0a0c,1,429,0,0
52b78e14-f02d-4a13-8c32-238b72eb8535,2,577,1,0
5202545d-20a5-4aeb-bf3c-ccaee6c0bc32,3,466,1,0
df7f428c-64d2-47b9-b23f-21264c909415,1,263,0,0
cea27671-23d8-4d62-b8e5-a811b9f29c55,1,395,1,0
764f7ff3-71ae-40e5-8910-5b1b6f0c9c6c,1,446,1,0
ed57f469-9b6b-4d4c-a504-8e0c47c3353a,1,459,1,0
12585710-f147-4c98-a6c5-dcd865682a99,1,493,0,0
34d28a64-c8da-44b8-9fbf-fed6eda5749f,2,542,0,0
203299a8-1a65-4c48-9040-bbd26293c543,3,395,0,0
d8cb6580-e70f-42cb-96bd-0895e6441f9c,2,521,0,0
1f7ba0e6-2869-4b9f-a87e-c1724724a6c2,6,990,1,1
75276e29-ce12-4d2e-8dae-96401114a33a,2,543,0,0
d66f03bd-077d-4351-b599-89e62322dacd,1,401,1,0
c4a923c3-b08d-486e-ad36-f6336351398d,3,308,1,0
06d79e25-4e53-4fbb-b144-8f3836291baf,1,354,0,0
26d57e6f-974d-4565-a708-0c56a71d5012,1,239,1,0
358fa2c3-ea4f-460d-aea3-5fa4f65e0c69,3,940,1,1
1f4e27c8-1b6c-4d34-ba7f-9f7f091455f5,1,267,0,0
dc95be64-8222-4ed6-81e8-6ec1fa9aa633,2,507,0,0
56084e00-bbdf-4744-b7a0-e2187f74edfc,6,811,4,1
4a255fa7-7dbe-44c1-8f6c-26e8d291d938,3,247,1,0
176ab3b0-a345-4a68-9a99-476b3c3f6c01,3,427,1,0
1cf28486-8ba7-43d4-aca1-3365472d654f,3,218,1,0
9f42e948-81d1-4458-99b7-5ff554dfb075,2,230,1,0
17f940d3-e72f-4775-93b0-e0fb0b96b62f,1,283,1,0
6f0c4c7d-7196-414a-9cf3-8ff938a748e9,2,229,1,0
103b8644-b5b2-42fe-90b0-450289eca8ed,3,515,0,0
641f85b1-0409-4718-b04e-b2bd7e65896f,2,507,0,0
093ac49e-f550-4180-9586-7ebe805423a8,6,961,4,1
366b2a95-9c4d-4057-a1e7-dc066ed09aca,3,228,1,0
632cc76d-3770-43be-9061-177bc3b09bdf,2,221,0,0
250f1a94-1f5d-457a-ac90-d7b106a7ecf9,1,357,1,0
81d3c8b1-3cfd-4304-a46d-4f486fa4a713,2,402,0,0
8589d733-4287-46b5-ac95-c5debb42853d,9,1195,3,1
354c6eda-4a04-4cca-bd2e-959502880c15,2,517,0,0
da30e44c-3d97-415b-8659-f099ccccf7cf,1,581,0,0
46f25cd5-9f4d-422e-9147-fed725a3bef6,1,508,1,0
10ce59da-8d77-4214-99ab-b27c2c96bb06,1,274,1,0
2cedd107-822a-45af-95ae-3d0dbac15629,1,262,1,0
f9c33dc0-520d-4ac4-8e67-036e0f05a816,3,382,0,0
053756b9-b981-4896-98b4-1e67b49afc2f,2,215,0,0
d0a54ac8-a1e7-4a18-9615-4463355263cb,2,385,1,0
29f66b85-ec77-447b-89f8-3cb1ef49a793,1,352,1,0
31ffbae9-c536-485d-a45a-b58559c7139e,2,217,1,0
13803821-7471-4cbf-a9ac-fe15337fe10f,3,391,1,0
a6ccf008-a7b6-46b6-8ffa-92d4502f9d1f,2,353,0,0
bc266620-08e0-4645-9792-412b2bf91ec5,2,264,0,0
1d2072d9-bcb7-4c74-9d30-4122878e3652,2,460,1,0
8d35d457-0f95-41f0-9446-abf3734ceb76,6,1176,4,1
1220af3e-0c46-4675-9f8e-4d9cede3ae59,2,245,0,0
1ca588b3-81d8-4b66-b400-87ce5bbed8e0,2,544,1,0
9b3784f7-1524-499c-a287-431f88428ceb,3,397,0,0
ee25c1a4-9606-40e6-a4b9-fc22b946cbbe,3,302,1,0
0e8d1113-3a1b-45ef-afb3-e0c5f89ea30a,2,396,0,0
22039c28-7d89-4a40-8c4e-03732fe09900,3,340,1,0
7b965f73-ff25-4ba4-8883-38c7999f23db,5,1013,1,1
c389948a-9667-457c-ad80-0512bec0e317,2,477,1,0
99749427-a9a9-4ba3-8eb8-2dffbd01cf18,1,283,1,0
45a43efe-5f27-4a43-b603-e4c6d9785dc2,2,301,1,0
83e8a632-f757-4bf7-84fd-03e84156f03e,2,380,0,0
34b6276b-120b-42e7-bd1c-29c9a3753dac,1,521,0,0
50d86814-2cdb-4a4d-bb61-bab13bdd04f8,3,548,0,0
2727c09a-e674-422a-bc0b-c98b291980b5,1,353,1,0
09d8ef8d-f1cc-48f7-802b-a96b8f7629e5,1,336,0,0
28665823-5afb-4566-8b78-7bbd96c61bd1,3,341,0,0
7f727ba3-8516-401c-85fd-5558490bbe2e,3,269,1,0
c6b5519c-881d-4edb-8073-3d1f906dc6f8,3,481,0,0
2b74dc83-25fb-47ba-8687-597eb2eabc90,1,420,0,0
50222d7a-14c6-45d8-be6f-c3a79f369d53,2,346,0,0
35ad2090-9d99-42ee-901d-6ad958de162d,1,531,1,0
be9647a0-38af-49b3-88ac-49631b1075a4,3,586,0,0
dd61cfab-7704-4e18-a969-1a0536bb6b33,1,576,1,0
1b7a449d-293c-4b77-ad1b-f0dc31376e8d,2,326,0,0
5e9fe226-af6c-4f17-a937-c00a8194f0ac,3,430,1,0
b56f2538-d3ff-4091-9625-178451c3bb27,2,266,0,0
43c335cd-a09a-42dc-83e9-4fc91ad6fb17,3,208,1,0
95c3c806-4eb2-49b7-8d63-1c27fc8574c3,2,336,0,0
0752ca5d-3e41-4e2d-9a32-98aaf0a10370,1,544,1,0
c702d481-8944-4365-b2cf-6e0264ee4441,3,306,0,0
d85a7a0a-e72f-42d4-b7b7-ae29f5b3a6de,3,415,1,0
c52aa607-b06f-4cba-ae78-c3c58033b9c6,3,551,0,0
2ce68aa5-2fab-4905-9517-827669ede4f6,2,219,0,0
a4fb0fec-d3bf-4df0-ad85-6374d7c17bc9,2,277,1,0
cdf7bb04-102a-45f3-ae48-83946c9bd64f,3,391,0,0
523a3840-a141-4020-95de-e338ccfe8e10,1,367,0,0
6e586d87-48f3-487d-843b-ce921b87d4a2,1,346,0,0
c875457e-0192-45f9-90de-6c8fc0e0084f,3,286,0,0
07d81c0d-49e2-4be3-9eeb-119a1b15a443,1,555,0,0
44e0d366-117b-441a-b924-c3c6b372dc8f,10,844,3,1
b8c936d7-afa0-45f9-99bc-aefee67b86fc,3,343,0,0
bb443bce-5c25-4e93-bd42-853900ec429a,3,313,1,0
f87b74c9-1886-4b5c-9e80-5afa5042f3b6,3,385,1,0
d26486ab-1321-4445-a433-8765152c8e6c,6,1102,3,1
0dde2ec0-9245-4356-805e-bc8e68789553,3,1105,2,1
053ab3f4-9a85-4659-93a6-42d4c338e4a0,3,289,1,0
335a2175-b2e7-42ff-81ea-688200ea62d1,3,404,1,0
caa4a2dc-54ae-402a-b59d-2c00b483b3da,1,498,1,0
ee9ea4ec-1853-4790-959e-074c372ccfe5,3,505,1,0
3f3327ee-c1b6-4211-97de-9b94df4fe25a,1,574,1,0
94436dc2-a112-4a5b-bc8b-dd59221b0f1d,5,817,2,1
e0512afa-a4bd-4944-893c-f7a10314a282,3,1056,3,1
3457df99-e0b4-4807-9438-7d7b171cd1d3,2,205,0,0
deb24194-217c-4d10-bf15-faf426fac642,3,480,1,0
2daea556-61e7-4d49-ba14-dd11e7494b9e,1,378,0,0
67bef18f-8db3-4006-bf56-f494ef804619,1,274,1,0
15403d8c-7149-42ef-ad1e-bfdd0a575ba4,2,544,1,0
96793518-e07e-4949-8b92-37bb6ddcab05,2,580,0,0
e01deca4-669b-41a0-9997-8eab4cd369c7,1,241,0,0
ae58f4ce-9289-427a-8b87-eeaad83f4e13,3,412,1,0
c1665624-704c-4be1-8afa-629afbefa890,1,436,0,0
a3f82d05-fa19-4688-a00a-ea3f931f4679,2,245,0,0
2fc05eb1-cdb5-4022-814d-9632f108ac38,1,282,1,0
c033180b-63ab-40bd-ab15-2b2437bc5bd4,2,270,1,0
08fa4e8a-1955-4bde-9412-2dcf8ea7d757,2,444,1,0
209d9a7b-7703-4adb-996d-181f73c0c0f6,2,325,1,0
1a88ca66-e5ef-4672-b066-71efe01e635c,1,307,0,0
c9a85806-693b-4a7e-9fd7-04b924154f11,1,589,1,0
22f0d7c2-018e-49ab-ac15-4fe2383e3549,2,428,1,0
407ff7cc-f76a-45e5-9ca1-f937aecd66b8,2,259,0,0
8d17bb94-1407-4b5a-9b1f-5b1d4d58cda2,2,413,1,0
dd302aa5-fedf-4d64-bbc5-1ce39046419b,1,516,1,0
25996320-03b9-4d16-9c12-18ba232b0597,3,573,1,0
a1f670b1-3174-4a2e-8643-c0e0ac5323eb,1,521,1,0
81096292-6087-4014-86e8-06ebb010abe6,3,519,1,0
cab75a0f-0930-4a98-8f1c-5fb26187e0a1,1,370,1,0
b75bf688-2d9b-47f6-a4af-e853edbc60cd,2,356,1,0
b075cfe4-b2d7-440f-b196-918e11639d71,3,411,0,0
542be7b2-3115-4c45-923a-13427c2efd61,2,380,0,0
3fd9c0c3-e259-4b06-b2f2-60f22436ff08,3,273,1,0
6d724fc7-a568-4a7a-bb84-1b681443856d,1,430,1,0
d52687af-f8ef-4923-bf0b-cd0a883bfbb0,1,238,0,0
b8b6aacd-49ae-497d-96eb-081a1b688a3e,2,265,1,0
9e5398b2-0eaa-46bb-99af-a8af98011f4f,2,330,1,0
58725829-3940-42ef-b5de-2f49aede48be,1,367,0,0
505e3df3-70a8-412d-b9a6-4201fdb34ce7,2,214,0,0
8f9db07e-e20c-4ef1-b0ae-95ee98ef0ab2,1,505,1,0
948b3952-25e0-4301-bf40-c00fa056fabb,1,286,0,0
69b8afe2-1f6e-4bfd-94cd-66d9d91afb5f,1,506,0,0
961fe94e-a547-484b-bb4e-3f7f3370eef6,8,1087,3,1
f0094a71-eea6-4875-b03e-c2fae9b75eb8,2,326,0,0
d179ba69-b741-45a7-a42f-fcba08155254,10,1037,1,1
e7acffa4-86c6-49ce-982d-59e5f473201f,10,945,1,1
f885aa9a-7a7f-4c72-b3a7-7b9b9493f451,1,424,0,0
37213447-40cc-4488-8014-537c62d70081,1,377,1,0
a429fe25-24dc-4a2b-b752-82b44e536730,2,556,0,0
5753c4da-8a7d-42a0-aea6-717a3804bbc4,3,461,1,0
01401417-dee3-409b-9be0-d4a19bfd37d8,2,348,0,0
dc020fd6-a142-40a0-97f4-338759f7f93c,1,512,1,0
27d33e97-589e-43d2-838e-da287ec31341,2,570,1,0
53a20774-c73f-4ead-a3d5-9c1eef91a1b0,2,440,1,0
00a37f0b-2b6e-4053-8d0e-8e3562db59e6,1,514,1,0
374243a9-5c91-4193-a375-929784e9ebb5,3,374,1,0
94220093-bd2c-4210-ae12-bb474bac8cf2,3,513,1,0
aa262935-157a-4b47-8fca-049ff19bf63b,3,240,1,0
b253fa6b-f047-423b-bf23-3090037fee2c,3,341,0,0
ffa5b575-20f4-4646-b50c-e895d8aabd56,2,466,0,0
5024940f-5409-4985-9900-83534873c9e4,3,291,0,0
6fff357a-42e5-4779-8d18-af857f1d2e90,2,506,1,0
a7bb9746-bc2c-43ee-9e5e-e1bb4a12612c,2,486,1,0
6086607a-5257-4401-9085-56a403d8fb9a,1,418,1,0
4d99cc7a-ed86-4925-9cdb-6dc102d3ba4f,1,306,1,0
e61cfcde-b4a2-4fd6-9366-72b1597232b2,3,393,1,0
336166d1-2c0d-4b9c-abc5-d121f454337b,3,517,0,0
ead6223c-4823-406f-8fea-906b75e3b8fb,1,387,1,0
770c5799-3a02-4eb8-bd9f-a649cc7a71f8,1,542,1,0
0c927b43-32d1-46b5-a02b-be1f7708d6dd,3,1195,4,1
457788d5-cfe0-4f50-a6de-628e09f99be5,3,504,1,0
8caf2e5a-28fb-4e75-95d2-baaf18b23b0d,1,499,0,0
b1009e97-a1a1-4af3-8a52-d91c5906bf29,7,1063,2,1
ed35b8a8-fd47-4662-834b-2eaafceed8ac,3,536,0,0
b8eecede-5590-4751-8428-4e1f98881f1d,3,418,0,0
7bc420d5-439b-4dd7-b1d8-3eb6844bbdd5,4,849,3,1
792ccace-7cd5-4c21-a188-d9edb4a6dbd9,3,453,1,0
6c6bbc1f-9adb-4817-93f6-00fae178bbe2,2,578,1,0
1c5f1b4c-6488-42bc-b4cf-e31d769742df,2,366,0,0
ce1f7ebd-ce11-4916-985b-36300c7feef8,2,273,1,0
f480a8ad-a1c1-4aff-930b-d6cee3f53b7e,3,559,0,0
77035e96-bbf2-45e9-85fe-4bf97fb8f45a,3,300,0,0
0b435d47-ca3c-4594-9048-517d8c5191cc,2,303,1,0
d9940e2b-c246-4e58-8e32-c3a06f363271,2,446,0,0
8ae39c51-6bfc-43f9-80ef-32d145ca8ca1,3,280,1,0
d382dac0-e7c3-4244-8618-160588e68b6e,3,575,1,0
a1044793-70ae-46d0-9684-a27831aebc04,2,205,1,0
66b66210-52a5-448b-ab8f-2dd414fd2b4a,2,465,0,0
90ac1a58-e6a5-4930-be1d-e9a40f99994c,1,223,1,0
9ced9e1f-5f35-4abf-a5e9-ad0164ec828a,2,362,1,0
c3499e8d-feaf-4d63-b5aa-81fbe5ecf583,2,420,0,0
7be4f0e0-b84c-40de-9de7-8d3e3ccb5bb9,2,473,1,0
632b2d33-a9c4-4bb3-a429-35882791abad,3,252,0,0
c2628d43-b02c-490c-b674-9686f82c9e3b,3,223,1,0
c5d01d81-c273-4a64-8920-291216964774,1,492,0,0
897c65d0-4dd9-46bb-9513-47953de3d257,3,204,0,0
8572566a-f8f9-461a-b930-a2c9dc51a75b,2,398,0,0
584c6306-a756-4311-9de3-55e513702c88,2,385,0,0
fc228840-faf9-4b2c-9c65-a5a4804e8b03,2,538,1,0
f8c58769-0e4a-4283-8c1a-7cffcb077b9f,1,427,1,0
cc4b51cc-a3a0-4d28-869c-31c9abb135f5,2,203,1,0
24723f36-8386-4caf-aa12-b38350d3c5bf,3,563,1,0
a806f50a-03f3-4a4f-821e-06cb90ba5567,1,301,1,0
357142c9-6ba7-4099-88d5-8519804c35e8,3,435,1,0
b8740e7a-935c-4631-ac03-bae304b725eb,1,480,1,0
3ca41c31-0611-46b6-80e1-204971d06648,5,1175,4,1
2d9e5dd8-baca-4368-9f38-688fe4965051,3,237,0,0
61df10ed-a3e4-4236-9a9b-e9208e21eb66,2,574,1,0
3c82a101-22e4-4f62-9d22-c6bbad92b7a6,2,225,1,0
d1ade8f8-139c-4bdf-99a3-05669f8ef5d7,3,454,1,0
663c1362-eaae-4a7a-a0cd-fed92186c86d,1,345,1,0
940c11f2-45dc-43c9-854c-3db81fa26ac1,10,901,2,1
d4588cd9-1973-4c73-86f4-2930a6102048,2,390,1,0
697fa57e-fccf-4ab9-8c93-a38b4f693ecd,2,372,1,0
039ad482-9020-40a9-95e6-797140f2c228,2,206,0,0
1491e1cb-d6e2-4345-b153-b441d81648a7,3,382,0,0
45cf2ea7-9f41-4778-84e1-1b38dc1d2c21,3,372,0,0
5111a094-f465-4deb-a5cd-fd507142a22b,1,426,0,0
a859114b-c9d5-4bb2-98ac-a7ae517dc8f6,1,339,1,0
2d7606c9-ed5f-469b-a6f8-2b836fdaac38,2,484,1,0
f6f1f6c9-8089-4993-b14c-63fc26e58cb2,3,311,0,0
e8271217-eaaf-4326-8e37-35b4b6539d17,3,288,1,0
a2612fea-cf69-46ea-a3df-7212ecf39650,2,241,1,0
aa0a8831-c1d3-4040-85ca-6aafe06a573a,3,402,1,0
d2c36c29-c2ae-48f6-88c2-65bb7d8b15cb,3,388,0,0
94f1d2db-0d78-46fb-a682-903dbc2835f7,3,598,1,0
f9fb3239-485b-4360-bdf8-8e11cf57b6c8,1,523,0,0
cef67653-662f-4be5-a011-378716f50262,3,357,0,0
5b3a6e62-bde7-4778-82bf-09994d525791,2,449,1,0
457e9778-e627-442a-a6c2-0ca6ed334a2b,3,423,0,0
8e60aca9-2af5-4c1a-b70b-f6742490bfb1,3,260,0,0
e7e7f117-c508-411e-9416-129c03c1d20a,1,488,1,0
fa74b049-3cb9-40eb-bf21-5665ef9b986b,2,348,0,0
c0f9c4a0-fbf3-40f9-b74a-55a047f80c92,3,402,0,0
3da99308-1091-4a99-9f72-0f83ca625390,2,240,1,0
58572683-042b-428f-a01b-22650eeacb84,1,511,1,0
853c3c29-2509-4f43-b186-8f3eb0aa133a,1,367,0,0
2019918f-c3b3-40e5-ad7b-e106cb667b0f,2,309,1,0
015e13d6-5abd-4250-bac2-357631b20ebb,2,252,0,0
d5fda0a6-a3f1-4465-8244-dfc56a9d2263,1,537,0,0
6c2f78de-ec27-4ce8-a94e-a9c3c5f75cf5,1,404,1,0
1997f127-fa0d-45a4-b9f0-5fcddd077fbb,3,571,0,0
7b41304b-c50b-488b-adcb-09890eddb57e,3,450,1,0
77e6d192-e0d6-4ad2-992f-180c1acbf4e8,2,244,0,0
a72dbfc9-1958-4a0c-9d23-c752ab814f30,1,498,0,0
695c7554-ed8c-4a58-b3e1-44485c8753cc,2,528,1,0
0ba0eb9a-1d9f-4d32-be49-7d6e48b77b43,1,486,0,0
659e0105-e8cb-4650-ae80-7165f4c0dff8,1,472,1,0
e3461da9-2c76-44e2-8af7-001bd6b94da7,1,286,1,0
53fd4896-f06c-4cd0-a53a-0bc4ca668b5a,1,317,1,0
c07e689d-2f95-4971-a960-3f1244f0221a,3,370,1,0
d306c5bd-a412-455a-a9af-936da6a9a594,3,381,1,0
2cc978d2-85bd-4630-8578-15952bb8bf4b,3,255,0,0
ed9d6084-297a-4673-ac05-7c4f9899e8af,1,495,0,0
af5c7c3b-3d92-4ae5-86b7-2a5c142ab480,6,839,3,1
8f909947-0c6d-4a42-ab79-99efdaa97122,2,453,0,0
a05e5f99-683d-4364-a72a-d75227125207,3,439,0,0
357ba318-12f6-4906-9920-8a4a7a14d277,2,540,0,0
3053ba50-cab6-4d5f-a3d8-d8866b90195b,2,592,1,0
3e28afdb-c756-4b7e-ae38-50bb3f281932,3,381,0,0
9c0c6ccf-c828-4d68-9306-430db29d75b5,2,413,0,0
a6b59c26-b4d6-4514-ad6e-812877189d5f,1,248,0,0
28bc1e34-8869-461e-beee-a3ee1ad85556,2,225,1,0
61486749-f0fe-40de-933a-bac537a88328,2,258,0,0
30a88579-fc25-4eea-96ed-9641730513ee,1,530,0,0
46935260-488a-4024-9247-5154a3e6428e,1,528,0,0
901145b1-dae0-43e8-aed9-fcece1209960,2,326,0,0
96b524c3-d56a-4d26-aebf-d3b4dfdd1cfa,2,350,1,0
411fea7e-ed1e-441a-bd03-97db196ddc55,1,343,0,0
32946824-3066-4ba8-9e31-f2dadb8fda35,3,222,1,0
75129bed-ed78-4f0b-a327-658d75a404d1,3,563,0,0
6d13b772-7e7a-411a-a03c-29802c78bc66,2,511,1,0
63141155-7d53-4e78-a2e0-ffae5ff15759,1,462,1,0
cbd1e30c-2882-4be7-ba81-880d0a9dc14b,1,315,1,0
9ab4a369-8f72-4b22-968f-47555f7865df,2,542,1,0
6ec50a75-6e1e-47b8-ac1f-e84d80ef278c,2,304,0,0
e0ae244a-2726-4d22-8356-7101a3052f13,3,457,0,0
3ce0acb7-49fe-4b35-bdf4-ca28e03fcc13,3,600,0,0
69cf302c-435b-4aa8-b57a-78455c00fbf6,2,521,0,0
d0a1094d-c6f3-4baf-908c-bafe49b692e5,1,551,1,0
0489f865-c627-40c7-9dd7-27a173f33fe1,2,480,0,0
e6e6bafb-edc3-4203-b344-3670b43428d9,3,209,1,0
97984ec3-613e-4787-9cae-2d77bb80ce8c,2,240,0,0
e0b4f392-0bc4-4e97-bcaf-c7070290f623,2,586,1,0
1dee06ef-a14f-416c-b580-3e647390001d,2,417,0,0
ebaf3a11-ee68-4b19-b2b4-46e4ae5c9e1d,1,219,0,0
ca77edbd-97cf-4b21-8005-80363954e83f,1,485,0,0
34e450c8-9366-4bfd-bb77-187af1387857,2,373,1,0
bc0771f2-a5b3-4e11-9e38-aa1aa7bc31d1,3,495,0,0
272295fb-67a6-4cf9-b0a2-ef343ec31499,3,327,1,0
f05af725-052c-406f-95a7-09a973d868a9,2,391,0,0
e4b91c77-c0f5-4366-a416-6afa0322230e,5,960,2,1
cd4d5d87-6a95-4c20-937d-5cdb3257f094,1,509,1,0
5e47a742-d61d-47f2-a5d6-d4eb6d3b69c7,3,333,1,0
7267884a-9612-44b6-8eac-cce1b6a5248c,2,529,0,0
6e77638e-f494-4328-b4cf-f6756089db0f,3,392,0,0
99dc4933-68a1-4880-83b0-e040afbbd695,3,462,0,0
b550c972-db75-4b87-b35b-e4a4b1486eb7,3,580,0,0
b9bb3f8d-2395-4cca-b6cd-dfd060e6105e,2,231,0,0
f952852f-6d96-474e-aa6a-e2f467d4ac7d,2,469,0,0
5cfd49e7-f2b2-4f55-84a6-1f7cccacb3f4,1,271,1,0
d6fc31e1-b405-4cad-bf53-e73850560a78,3,547,0,0
ab53c2a0-835a-4948-b69d-61e311ee8bf2,2,307,1,0
cf40424a-90c4-450d-8122-e1c91cd0dd7d,3,372,0,0
fdba4cc5-fe7c-40e3-b637-4828e48b4457,3,510,0,0
b0c974a2-9181-4d56-b715-ffe5c9c5c437,1,405,0,0
f6365c02-490c-45c9-a7ed-0a616dee649d,3,600,0,0
1066121f-bf80-4e89-9025-5bac0a41d52e,3,270,0,0
afc89334-3437-4f00-b1d0-97909b250723,3,500,0,0
3ff7e095-0e32-49eb-bc5f-a230ae4d38a4,1,598,1,0
8005750c-d006-48b3-95d0-8954b2fab582,2,309,0,0
b84102d4-86ec-4862-998f-35792667d7cd,2,382,1,0
47789a73-be6d-4335-b5ad-be5fc8b0d1bc,1,513,1,0
ad750c16-bb67-40c0-82a1-97c6dd5ea339,3,240,0,0
d3fdfab7-8918-4ff6-a52f-bb65d8a894cd,2,391,0,0
5b00448d-1c96-412f-a315-91836a8428f3,2,371,1,0
50d97506-9353-4506-96be-e5cebe5ba7a3,2,274,0,0
c526354d-e550-449a-8c6a-2f98da57dab1,3,358,1,0
7d0f6815-6ffa-4921-8e7c-29c5366710b5,3,571,0,0
300f437c-c931-4eba-a6ff-98f1b99d3a30,1,335,0,0
dc4d13cb-8f2c-4317-9d8c-73a060a00698,1,478,1,0
c68f4563-c11d-4ab1-9506-7d144b517f53,1,292,0,0
0d8ee503-6db6-48a4-90f9-dbb741340929,1,209,0,0
e5010abe-a6d8-4407-988f-76c9173f0254,2,456,0,0
1686dfe0-8efa-4634-85e7-d5190d0cab06,3,571,0,0
bd354b96-529d-4b6d-99f3-41289d34a4d5,3,447,1,0
14676a71-0922-4f44-a73b-65621c474ed2,2,309,1,0
1dce69f6-19db-4a27-bee5-c9092b0074a9,3,413,0,0
26ccaa54-e5de-49ea-bbc6-1df80700d0c2,2,473,0,0
ee8e8910-ae87-4a83-8791-35d89bcb52d8,2,219,1,0
d0969987-7ca8-42a9-b2c0-0c646792d583,3,483,1,0
23a79d6f-7b5d-4d01-9f31-bdea8e5b6800,2,202,1,0
34ac2627-174a-4f14-83f6-5501d982fc2d,2,539,0,0
de3de5e7-2c22-45ab-b9f1-7d871f7455ca,3,390,1,0
aaec697e-978e-49c8-97dd-8cf2c06003da,10,1053,1,1
23b39c2c-0781-44eb-bb05-857637091403,2,375,0,0
6728220d-9de8-4199-a1cd-27ae6eb06577,1,442,1,0
b300c478-85dd-4c1b-96fe-e1729954cf0b,2,404,0,0
71a485db-96b8-4ce7-8206-abf694217cde,2,403,1,0
4fbbff40-868e-4268-998f-6e8f260e62c9,3,545,1,0
